Employee ID,Distance from Home Missing,Company Tenure (In Months) Missing,Early Start Flag,Tenure Definition Review,Income IQR Flag
40967,False,False,False,True,False
49170,False,False,True,True,False
15074,False,False,False,True,False
42156,False,False,True,True,False
22511,False,False,False,False,False
69983,False,False,False,False,False
67908,False,False,False,True,False
34211,False,False,False,True,False
70802,False,False,False,True,False
2490,False,False,False,True,False
34664,False,False,False,False,False
15260,False,False,False,True,False
30656,False,False,False,True,False
15602,False,False,False,True,False
49497,False,False,True,True,False
35048,False,False,False,True,False
1801,False,False,False,True,False
13378,False,False,True,True,False
55871,False,False,False,True,False
33680,False,False,False,False,False
68619,False,False,False,True,False
66170,False,False,False,False,False
49941,False,False,True,True,False
20327,False,False,False,True,False
9642,False,False,False,True,False
32242,False,False,True,True,False
4076,False,False,False,True,False
60313,False,False,True,True,False
2596,False,False,False,True,False
7640,False,False,False,True,False
4424,False,False,False,True,False
2650,False,False,False,True,False
25976,False,False,True,True,False
2862,False,False,False,True,False
54779,False,False,False,True,False
42900,False,False,False,True,False
8898,False,False,False,True,False
25696,False,False,False,True,False
919,False,False,False,False,False
15559,False,False,False,True,False
48812,False,False,True,True,False
23858,False,False,False,True,False
11607,False,False,False,True,False
34539,False,False,True,True,False
67566,False,False,False,False,False
32288,False,False,False,True,False
71651,False,False,True,True,False
4620,False,False,True,True,False
45795,False,False,False,True,False
24196,False,False,False,True,False
71106,False,False,False,True,False
56356,False,False,False,True,False
24468,False,False,True,True,False
40104,False,False,True,True,False
70223,False,False,True,True,False
39590,False,False,False,True,False
14380,False,False,False,True,False
53120,False,False,False,True,False
8569,False,False,False,True,False
19654,False,False,False,True,False
18832,False,False,False,True,False
53197,False,False,False,True,False
22246,False,False,False,True,False
29840,False,False,False,True,False
68315,False,False,True,True,False
67129,False,False,False,True,False
10862,False,False,False,True,False
8477,False,False,False,True,False
69590,False,False,False,True,False
36038,False,False,True,True,False
21266,False,False,False,True,False
54473,False,False,False,True,False
40273,False,False,False,False,False
3925,False,False,True,True,False
71510,False,False,True,True,False
11576,False,False,False,True,False
24488,False,False,True,True,False
71238,False,False,False,True,False
25675,False,False,True,True,False
19897,False,False,True,True,False
57979,False,False,True,True,False
30648,False,False,False,True,False
67811,False,False,True,True,False
62213,False,False,False,True,False
46139,False,False,True,True,False
13638,False,False,False,False,False
64435,False,False,False,True,False
25317,False,False,False,True,False
44608,False,False,False,True,False
51367,False,False,False,True,False
66786,False,False,True,True,False
64262,False,False,False,True,False
35512,False,False,False,True,False
66929,False,False,False,False,False
67169,False,False,False,False,False
48907,False,False,False,True,False
6000,False,False,False,True,False
18,False,False,False,True,False
55773,False,False,False,True,False
70678,False,False,False,True,False
73589,False,False,False,False,False
70680,False,False,False,True,False
39830,False,False,False,False,False
19835,False,False,False,True,False
14336,False,False,True,True,False
71810,False,False,False,True,False
11464,False,False,False,True,False
42456,False,False,True,True,False
43142,False,False,False,True,False
1211,False,False,False,True,False
35210,False,False,False,True,False
66494,False,False,False,True,False
44559,False,False,False,True,False
63965,False,False,False,True,False
4521,False,False,False,True,False
69895,False,False,False,False,False
35173,False,False,True,True,False
31878,False,False,False,True,False
50038,False,False,False,True,False
47505,False,False,False,True,False
23215,False,False,True,True,False
30686,False,False,False,True,False
53251,False,False,False,True,False
12378,False,False,False,True,False
15181,False,False,False,True,False
1452,False,False,False,True,False
54464,False,False,True,True,False
60438,False,False,False,True,False
27509,False,False,False,True,False
2364,False,False,False,True,False
26982,False,False,False,True,False
13539,False,False,False,True,False
68490,False,False,False,True,False
53188,False,False,False,True,False
24450,False,False,False,True,False
59131,False,False,True,True,False
66781,False,False,False,True,False
47089,False,False,True,True,False
47464,False,False,True,True,False
44303,False,False,False,False,False
17594,False,False,True,True,False
71743,False,False,False,False,False
55472,False,False,True,True,False
45747,False,False,False,True,False
20791,False,False,True,True,False
48187,False,False,False,True,False
90,False,False,False,True,False
53325,False,False,False,True,False
8334,False,False,True,True,False
38811,False,False,False,True,False
46182,False,False,True,True,False
35458,False,False,False,True,False
5176,False,False,True,True,False
60460,False,False,True,True,False
64408,False,False,False,True,False
43956,False,False,False,True,False
24798,False,False,False,True,False
13113,False,False,False,True,False
43229,False,False,False,True,False
22166,False,False,False,True,False
4467,False,False,True,True,False
15814,False,False,True,True,False
51007,False,False,False,False,False
73734,False,False,False,True,False
66512,False,False,False,True,False
58477,False,False,False,True,False
35541,False,False,True,True,False
10232,False,False,True,True,False
51912,False,False,False,True,False
19506,False,False,True,True,False
53870,False,False,False,True,False
1885,False,False,True,True,False
92,False,False,False,True,False
44809,False,False,True,True,False
71216,False,False,False,False,False
42387,False,False,False,True,False
68880,False,False,False,True,False
42394,False,False,True,True,False
6099,False,False,False,True,False
25455,False,False,True,True,False
1345,False,False,True,True,False
469,False,False,False,True,False
34996,False,False,False,True,False
50052,False,False,False,True,False
57936,False,False,False,False,False
17518,False,False,False,True,False
22382,False,False,False,True,False
6868,False,False,False,False,False
38270,False,False,True,True,False
70854,False,False,False,True,False
41559,False,False,True,True,False
32123,False,False,True,True,False
4402,False,False,False,True,False
6517,False,False,False,True,False
24511,False,False,False,True,False
10638,False,False,True,True,False
39911,False,False,True,True,False
66647,False,False,False,True,False
32861,False,False,True,True,False
30244,False,False,False,True,False
23476,False,False,False,True,False
20724,False,False,False,True,False
10621,False,False,False,True,False
22045,False,False,False,True,False
59478,False,False,False,True,False
29097,False,False,True,True,False
73108,False,False,False,False,False
53838,False,False,True,True,False
38993,False,False,False,True,False
19725,False,False,False,True,False
59735,False,False,True,True,False
59882,False,False,False,True,False
52805,False,False,False,True,False
51952,False,False,True,False,False
65357,False,False,False,True,False
5888,False,False,False,True,False
58176,False,False,False,True,False
58088,False,False,False,True,False
71042,False,False,False,False,False
7497,False,False,False,True,False
8243,False,False,False,True,False
18217,False,False,False,True,False
16179,False,False,False,True,False
63189,False,False,True,True,False
31604,False,False,False,True,False
74224,False,False,True,False,False
40490,False,False,False,True,False
25673,False,False,False,True,False
3548,False,False,False,True,False
38980,False,False,False,True,False
25608,False,False,True,True,False
54632,False,False,False,True,False
15759,False,False,True,True,False
50472,False,False,False,True,False
388,False,False,False,True,False
70919,False,False,False,True,False
13161,False,False,True,True,False
3853,False,False,False,True,False
46408,False,False,False,True,False
23348,False,False,False,True,False
56481,False,False,True,True,False
32156,False,False,False,False,False
18890,False,False,True,True,False
65028,False,False,True,True,False
4011,False,False,False,True,False
70266,False,False,False,True,False
67074,False,False,False,True,False
67060,False,False,True,True,False
74425,False,False,False,True,False
18377,False,False,True,True,False
57927,False,False,False,True,False
28791,False,False,True,True,False
1993,False,False,False,False,False
9098,False,False,True,True,False
28824,False,False,True,True,False
14286,False,False,True,True,False
24684,False,False,True,True,False
13833,False,False,True,True,False
44811,False,False,False,True,False
20880,False,False,False,True,False
41944,False,False,False,False,False
21964,False,False,False,True,False
44532,False,False,False,True,False
25276,False,False,False,True,False
24634,False,False,False,True,False
44520,False,False,False,True,False
25713,False,False,False,False,False
17808,False,False,True,True,False
25218,False,False,True,True,False
5651,False,False,False,True,False
63607,False,False,False,False,False
7239,False,False,True,True,False
15918,False,False,False,True,False
60027,False,False,False,True,False
36483,False,False,True,True,False
39988,False,False,False,True,False
50327,False,False,True,True,False
10070,False,False,True,True,False
5643,False,False,True,True,False
62233,False,False,False,True,False
39651,False,False,False,True,False
39958,False,False,False,True,False
45623,False,False,False,True,False
45749,False,False,False,True,False
71543,False,False,False,False,False
36686,False,False,False,True,False
22238,False,False,False,True,False
67525,False,False,False,True,False
40403,False,False,False,True,False
45727,False,False,False,True,False
58964,False,False,True,True,False
72921,False,False,False,True,False
24110,False,False,False,True,False
17735,False,False,False,True,False
27876,False,False,False,True,False
2629,False,False,False,False,False
30472,False,False,True,True,False
41806,False,False,False,True,False
11423,False,False,False,True,False
62885,False,False,False,True,False
39927,False,False,True,True,False
22568,False,False,True,True,False
17561,False,False,False,False,False
13085,False,False,True,True,False
12924,False,False,True,True,False
27994,False,False,False,True,False
53383,False,False,False,True,False
37950,False,False,False,True,False
53728,False,False,True,True,False
8449,False,False,False,True,False
2846,False,False,False,True,False
25778,False,False,False,False,False
55002,False,False,True,True,False
5130,False,False,True,True,False
62000,False,False,False,True,False
5787,False,False,False,True,False
23999,False,False,False,False,False
62206,False,False,False,True,False
62178,False,False,False,True,False
49986,False,False,False,True,False
17980,False,False,True,True,False
53137,False,False,False,True,False
5145,False,False,False,True,False
26574,False,False,False,True,False
55363,False,False,False,True,False
42971,False,False,False,True,False
33748,False,False,False,True,False
41914,False,False,False,True,False
43297,False,False,False,True,False
25486,False,False,True,True,False
55057,False,False,False,True,False
6283,False,False,False,True,False
14932,False,False,False,True,False
53703,False,False,False,True,False
2298,False,False,True,True,False
65951,False,False,True,True,False
67771,False,False,False,True,False
1720,False,False,False,True,False
1441,False,False,False,True,False
43846,False,False,False,True,False
60393,False,False,False,True,False
66557,False,False,False,False,False
40229,False,False,False,True,False
34527,False,False,True,True,False
35911,False,False,False,True,False
15856,False,False,False,True,False
13105,False,False,True,True,False
43550,False,False,False,True,False
68174,False,False,True,True,False
53221,False,False,True,True,False
33847,False,False,False,True,False
35294,False,False,True,True,False
41811,False,False,False,False,False
73501,False,False,False,True,False
4542,False,False,False,True,False
18373,False,False,False,True,False
34878,False,False,False,True,False
41323,False,False,False,True,False
962,False,False,True,True,False
18176,False,False,False,True,False
12766,False,False,False,False,False
68249,False,False,False,True,False
46561,False,False,True,True,False
57508,False,False,False,True,False
72052,False,False,False,True,False
33023,False,False,True,True,False
5750,False,False,False,True,False
72723,False,False,False,True,False
68411,False,False,False,True,False
69633,False,False,False,True,False
29925,False,False,False,True,False
70098,False,False,False,True,False
32915,False,False,False,True,False
4263,False,False,False,True,False
15499,False,False,False,False,False
61809,False,False,False,True,False
46974,False,False,False,True,False
53539,False,False,False,True,False
18185,False,False,False,True,False
59402,False,False,True,True,False
22860,False,False,False,True,False
11417,False,False,False,True,False
39631,False,False,False,True,False
5845,False,False,False,True,False
24560,False,False,False,False,False
72947,False,False,True,True,False
9234,False,False,False,True,False
45129,False,False,False,False,False
25944,False,False,False,True,False
36165,False,False,False,True,False
58331,False,False,False,True,False
30939,False,False,False,True,False
20617,False,False,False,True,False
44592,False,False,False,True,False
19753,False,False,False,True,False
27031,False,False,True,True,False
14023,False,False,True,True,False
31020,False,False,False,True,False
4567,False,False,False,False,False
26693,False,False,True,True,False
21203,False,False,True,True,False
42893,False,False,False,True,False
51402,False,False,False,True,False
59543,False,False,True,True,False
33793,False,False,False,True,False
5858,False,False,False,True,False
54175,False,False,False,True,False
54192,False,False,True,True,False
11458,False,False,False,True,False
55018,False,False,False,True,False
37560,False,False,False,False,False
68676,False,False,False,True,False
734,False,False,False,False,False
30211,False,False,False,True,False
742,False,False,True,True,False
42960,False,False,False,True,False
38150,False,False,False,True,False
12783,False,False,False,False,False
41508,False,False,False,True,False
6948,False,False,False,True,False
45274,False,False,False,True,False
50848,False,False,False,True,False
29914,False,False,False,False,False
12816,False,False,False,True,False
64833,False,False,False,True,False
4641,False,False,False,False,False
53631,False,False,False,True,False
7196,False,False,False,False,False
27862,False,False,False,True,False
64997,False,False,True,True,False
71887,False,False,False,True,False
35634,False,False,False,True,False
35245,False,False,False,True,False
28319,False,False,True,True,False
54517,False,False,False,True,False
32370,False,False,False,False,False
54147,False,False,False,True,False
32602,False,False,False,True,False
70061,False,False,False,False,False
50545,False,False,True,True,False
59009,False,False,False,True,False
2,False,False,False,True,False
62437,False,False,False,True,False
19805,False,False,False,True,False
31954,False,False,True,True,False
17520,False,False,False,True,False
7649,False,False,True,True,False
4218,False,False,False,True,False
16974,False,False,True,True,False
67505,False,False,False,True,False
59110,False,False,False,True,False
13186,False,False,False,True,False
38125,False,False,False,True,False
66535,False,False,True,True,False
32273,False,False,True,True,False
74119,False,False,False,False,False
41489,False,False,False,True,False
740,False,False,False,True,False
3980,False,False,False,True,False
69399,False,False,False,True,False
53286,False,False,False,False,False
73937,False,False,False,False,False
15644,False,False,False,True,False
69863,False,False,False,True,False
58547,False,False,True,True,False
64590,False,False,False,False,False
61948,False,False,False,True,False
46791,False,False,True,True,False
51324,False,False,False,True,False
65202,False,False,True,True,False
63515,False,False,False,True,False
41106,False,False,False,True,False
41954,False,False,False,False,False
71194,False,False,False,True,False
48821,False,False,False,True,False
69297,False,False,False,True,False
42220,False,False,False,True,False
4057,False,False,True,True,False
47121,False,False,False,False,False
54907,False,False,True,True,False
69049,False,False,False,True,False
58687,False,False,False,True,False
16858,False,False,False,True,False
54878,False,False,False,True,False
17457,False,False,False,True,False
51305,False,False,False,False,False
28227,False,False,True,True,False
15361,False,False,False,True,False
39947,False,False,True,True,False
10897,False,False,True,True,False
11428,False,False,True,True,False
53126,False,False,False,True,False
60351,False,False,False,True,False
49000,False,False,False,True,False
36830,False,False,False,True,False
50105,False,False,False,True,False
1112,False,False,False,True,False
47731,False,False,False,True,False
35965,False,False,False,True,False
62421,False,False,False,True,False
12087,False,False,False,True,False
91,False,False,False,True,False
56323,False,False,True,True,False
31238,False,False,False,True,False
26827,False,False,True,True,False
8117,False,False,False,True,False
14069,False,False,False,True,False
61234,False,False,False,True,False
11434,False,False,False,True,False
65913,False,False,True,True,False
41773,False,False,False,True,False
37348,False,False,True,True,False
8176,False,False,False,True,False
5146,False,False,True,True,False
14837,False,False,False,True,False
61467,False,False,False,True,False
32114,False,False,False,True,False
1189,False,False,False,True,False
51618,False,False,False,True,False
47336,False,False,False,True,False
71077,False,False,False,True,False
63610,False,False,False,True,False
32336,False,False,False,True,False
32503,False,False,False,True,False
6494,False,False,False,True,False
67504,False,False,False,True,False
49002,False,False,False,True,False
73943,False,False,False,True,False
7938,False,False,False,True,False
69337,False,False,False,True,False
57453,False,False,True,True,False
17215,False,False,False,True,False
27244,False,False,True,True,False
21629,False,False,False,True,False
22142,False,False,False,True,False
17737,False,False,True,True,False
6141,False,False,False,True,False
65155,False,False,True,True,False
68766,False,False,False,False,False
49981,False,False,False,True,False
63533,False,False,False,True,False
73820,False,False,False,True,False
59691,False,False,False,True,False
34226,False,False,False,True,False
21586,False,False,False,True,False
44258,False,False,False,False,False
14579,False,False,False,True,False
68875,False,False,True,True,False
65988,False,False,False,True,False
15871,False,False,False,True,False
67491,False,False,False,True,False
18181,False,False,True,True,False
64815,False,False,True,True,False
40194,False,False,True,True,False
12961,False,False,False,True,False
3019,False,False,True,True,False
22423,False,False,False,True,False
43174,False,False,False,False,False
39051,False,False,True,True,False
6959,False,False,False,True,False
23696,False,False,False,True,False
37579,False,False,True,True,False
52581,False,False,False,True,False
6704,False,False,False,True,False
51165,False,False,False,True,False
42627,False,False,False,True,False
70622,False,False,False,True,False
31470,False,False,True,True,False
50967,False,False,True,True,False
61406,False,False,True,True,False
35447,False,False,False,True,False
34935,False,False,True,True,False
65164,False,False,False,True,False
2054,False,False,False,True,False
20745,False,False,True,True,False
20252,False,False,False,True,False
36571,False,False,False,True,False
60341,False,False,False,True,False
36831,False,False,True,True,False
4933,False,False,False,False,False
13634,False,False,False,True,False
16665,False,False,False,True,False
25930,False,False,False,True,False
69597,False,False,True,True,False
28469,False,False,False,True,False
28509,False,False,False,False,False
74491,False,False,False,True,False
62794,False,False,False,True,False
34455,False,False,False,True,False
29851,False,False,False,True,False
8811,False,False,False,True,False
3282,False,False,False,True,False
9393,False,False,False,True,False
67023,False,False,False,True,False
14509,False,False,True,True,False
62987,False,False,False,True,False
5887,False,False,False,True,False
24117,False,False,True,True,False
29287,False,False,False,True,False
72784,False,False,True,True,False
9702,False,False,True,True,False
40081,False,False,False,True,False
56903,False,False,True,True,False
13876,False,False,True,True,False
2939,False,False,False,True,False
70178,False,False,False,True,False
51268,False,False,False,False,False
63594,False,False,True,True,False
3579,False,False,False,True,False
50916,False,False,True,True,False
754,False,False,True,True,False
32892,False,False,False,True,False
17067,False,False,False,True,False
28871,False,False,False,True,False
16712,False,False,False,True,False
47313,False,False,False,True,False
31353,False,False,False,True,False
57807,False,False,False,True,False
17193,False,False,True,True,False
2924,False,False,False,True,False
54151,False,False,False,True,False
27325,False,False,False,True,False
7828,False,False,False,True,False
16271,False,False,False,True,False
63229,False,False,False,True,False
49658,False,False,True,True,False
51968,False,False,False,True,False
43826,False,False,True,True,False
48389,False,False,False,False,False
35978,False,False,True,True,False
26729,False,False,False,False,False
65598,False,False,False,True,False
26618,False,False,False,True,False
50137,False,False,False,True,False
73330,False,False,True,True,False
241,False,False,False,True,False
33345,False,False,False,True,False
1232,False,False,False,True,False
16493,False,False,True,True,False
4084,False,False,False,True,False
66768,False,False,True,True,False
38704,False,False,True,True,False
66241,False,False,False,True,False
24926,False,False,False,True,False
4969,False,False,False,True,False
41223,False,False,False,True,False
61155,False,False,False,False,False
60851,False,False,False,True,False
50900,False,False,False,True,False
3765,False,False,False,True,False
65271,False,False,False,True,False
48307,False,False,False,True,False
26265,False,False,False,True,False
47093,False,False,False,True,False
44269,False,False,False,True,False
25367,False,False,False,True,False
46237,False,False,False,True,False
43165,False,False,False,True,False
16539,False,False,True,False,False
20988,False,False,False,True,False
63970,False,False,False,True,False
66660,False,False,False,True,False
29865,False,False,False,True,False
74213,False,False,False,True,False
14575,False,False,True,True,False
2163,False,False,True,True,False
21493,False,False,False,False,False
15482,False,False,True,True,False
3590,False,False,False,True,False
60667,False,False,False,True,False
64700,False,False,True,True,False
6664,False,False,False,True,False
16691,False,False,False,False,False
19587,False,False,True,True,False
42411,False,False,False,True,False
24908,False,False,False,True,False
16661,False,False,True,True,False
71680,False,False,True,True,False
50241,False,False,False,True,False
27640,False,False,False,True,False
38798,False,False,False,True,False
18708,False,False,False,True,False
27239,False,False,True,True,False
35763,False,False,False,True,False
41765,False,False,True,True,False
34093,False,False,False,True,False
58232,False,False,False,True,False
42309,False,False,True,True,False
31901,False,False,False,True,False
6754,False,False,True,True,False
53766,False,False,False,True,False
45433,False,False,True,True,False
33344,False,False,False,True,False
57471,False,False,False,True,False
33421,False,False,False,True,False
64985,False,False,False,True,False
63947,False,False,False,True,False
900,False,False,False,False,False
29626,False,False,True,True,False
35899,False,False,True,True,False
58128,False,False,False,True,False
15362,False,False,False,False,False
4547,False,False,True,True,False
5917,False,False,False,True,False
57409,False,False,False,False,False
67478,False,False,False,True,False
18137,False,False,False,True,False
59520,False,False,True,True,False
6150,False,False,False,True,False
14829,False,False,False,True,False
36362,False,False,False,True,False
32449,False,False,False,True,False
4179,False,False,False,True,False
53185,False,False,False,True,False
30272,False,False,False,True,False
25801,False,False,False,True,False
25017,False,False,False,True,False
55125,False,False,False,True,False
60236,False,False,False,True,False
23640,False,False,False,True,False
44971,False,False,True,True,False
31039,False,False,False,True,False
63146,False,False,True,True,False
17073,False,False,False,True,False
61941,False,False,False,False,False
23288,False,False,True,True,False
73618,False,False,False,True,False
12510,False,False,False,True,False
7769,False,False,True,True,False
58638,False,False,False,True,False
56478,False,False,False,True,False
69099,False,False,True,True,False
21276,False,False,True,True,False
35217,False,False,False,False,False
27578,False,False,False,True,False
56205,False,False,False,True,False
23701,False,False,False,True,False
29894,False,False,False,True,False
71010,False,False,False,True,False
63950,False,False,True,True,False
59799,False,False,False,True,False
16993,False,False,True,True,False
26216,False,False,False,True,False
54149,False,False,True,True,False
10595,False,False,True,True,False
17681,False,False,True,True,False
50383,False,False,False,True,False
46287,False,False,False,True,False
39952,False,False,False,True,False
35219,False,False,False,False,False
41551,False,False,True,True,False
28803,False,False,False,True,False
50598,False,False,False,False,False
48801,False,False,False,True,False
38328,False,False,False,True,False
58625,False,False,False,True,False
231,False,False,False,False,False
8696,False,False,True,True,False
72153,False,False,False,True,False
62551,False,False,False,True,False
19083,False,False,True,True,False
5490,False,False,False,True,False
15189,False,False,False,True,False
26601,False,False,False,True,False
17852,False,False,False,True,False
58029,False,False,False,True,False
73998,False,False,True,True,False
7376,False,False,True,True,False
27733,False,False,False,True,False
46611,False,False,False,True,False
16477,False,False,False,True,False
69379,False,False,False,False,False
39794,False,False,False,True,False
26445,False,False,False,True,False
7601,False,False,False,True,False
40213,False,False,False,True,False
21965,False,False,True,True,False
9891,False,False,False,True,False
27178,False,False,True,True,False
3304,False,False,False,True,False
27839,False,False,False,True,False
22727,False,False,False,True,False
58788,False,False,True,True,False
44118,False,False,False,True,False
19986,False,False,False,True,False
68161,False,False,False,True,False
11287,False,False,False,True,False
59573,False,False,False,True,False
53044,False,False,False,True,False
30239,False,False,False,False,False
52618,False,False,True,True,False
8542,False,False,False,True,False
22391,False,False,False,True,False
47824,False,False,False,True,False
32011,False,False,False,True,False
50049,False,False,False,True,False
43705,False,False,False,True,False
42980,False,False,False,True,False
12399,False,False,True,True,False
40626,False,False,False,True,False
73503,False,False,False,True,False
14217,False,False,False,True,False
43436,False,False,False,True,False
19968,False,False,False,True,False
20910,False,False,True,True,False
28588,False,False,True,True,False
38408,False,False,False,True,False
15632,False,False,False,True,False
11186,False,False,False,True,False
25781,False,False,False,False,False
38340,False,False,True,True,False
40608,False,False,True,True,False
38348,False,False,False,True,False
21113,False,False,False,True,False
59988,False,False,False,True,False
72454,False,False,False,True,False
70917,False,False,True,True,False
55761,False,False,False,True,False
71153,False,False,False,True,False
788,False,False,True,True,False
65275,False,False,False,True,False
64331,False,False,False,True,False
28654,False,False,True,True,False
67465,False,False,False,True,False
12011,False,False,False,True,False
11128,False,False,False,True,False
18742,False,False,False,True,False
4068,False,False,False,True,False
2734,False,False,True,True,False
38118,False,False,False,True,False
58494,False,False,False,True,False
62087,False,False,False,True,False
69637,False,False,False,True,False
11071,False,False,False,True,False
10287,False,False,True,True,False
60518,False,False,False,True,False
33239,False,False,False,True,False
73299,False,False,False,True,False
14599,False,False,False,False,False
30634,False,False,False,True,False
29117,False,False,False,True,False
30057,False,False,False,True,False
67293,False,False,False,True,False
30220,False,False,False,True,False
53962,False,False,True,True,False
1783,False,False,False,True,False
23832,False,False,False,True,False
56063,False,False,False,True,False
54090,False,False,False,True,False
47496,False,False,False,False,False
36887,False,False,False,True,False
62118,False,False,False,True,False
20028,False,False,True,True,False
58321,False,False,False,True,False
38472,False,False,False,True,False
24886,False,False,True,True,False
57688,False,False,True,True,False
66484,False,False,False,True,False
25298,False,False,True,True,False
27985,False,False,False,False,False
54209,False,False,False,False,False
26776,False,False,False,True,False
29999,False,False,False,False,False
47506,False,False,False,True,False
8847,False,False,False,True,False
10073,False,False,True,True,False
56010,False,False,False,True,False
26634,False,False,False,True,False
44191,False,False,False,False,False
35542,False,False,False,True,False
182,False,False,False,True,False
70868,False,False,False,True,False
12442,False,False,True,True,False
71605,False,False,True,True,False
33993,False,False,True,True,False
63165,False,False,False,True,False
14028,False,False,False,True,False
60637,False,False,False,True,False
37218,False,False,False,True,False
74347,False,False,False,True,False
43039,False,False,False,True,False
52283,False,False,False,True,False
47092,False,False,False,True,False
54361,False,False,False,True,False
69523,False,False,True,True,False
1009,False,False,False,True,False
56363,False,False,False,True,False
56958,False,False,False,True,False
63178,False,False,False,True,False
68308,False,False,False,True,False
39308,False,False,False,False,False
24532,False,False,True,True,False
16469,False,False,True,False,False
7553,False,False,False,False,False
21153,False,False,False,True,False
5683,False,False,False,True,False
46740,False,False,True,True,False
19168,False,False,False,True,False
16182,False,False,True,True,False
56840,False,False,False,True,False
54698,False,False,False,True,False
20670,False,False,False,True,False
20212,False,False,False,True,False
66224,False,False,False,True,False
69712,False,False,False,True,False
9738,False,False,False,True,False
7610,False,False,False,False,False
52325,False,False,False,True,False
32208,False,False,False,True,False
2878,False,False,False,True,False
11215,False,False,True,True,False
7232,False,False,False,False,False
58854,False,False,False,True,False
34586,False,False,True,True,False
63626,False,False,False,True,False
6111,False,False,False,True,False
47621,False,False,False,True,False
47777,False,False,False,True,False
35839,False,False,False,True,False
28847,False,False,True,True,False
52586,False,False,True,True,False
62153,False,False,False,True,False
38500,False,False,True,True,False
44171,False,False,False,True,False
10179,False,False,False,True,False
70654,False,False,False,True,False
51852,False,False,True,True,False
3705,False,False,False,True,False
63361,False,False,False,True,False
23733,False,False,True,True,False
33579,False,False,False,True,False
54599,False,False,False,True,False
31469,False,False,True,True,False
63962,False,False,False,True,False
35028,False,False,False,True,False
56467,False,False,False,True,False
39571,False,False,False,True,False
61179,False,False,False,True,False
43477,False,False,False,True,False
54859,False,False,False,True,False
539,False,False,False,True,False
2454,False,False,True,True,False
9375,False,False,False,True,False
68755,False,False,False,True,False
52680,False,False,False,True,False
29357,False,False,True,True,False
9975,False,False,False,False,False
14510,False,False,True,True,False
58226,False,False,False,True,False
52374,False,False,True,True,False
21423,False,False,False,True,False
39248,False,False,False,True,False
26948,False,False,False,True,False
37027,False,False,False,True,False
70319,False,False,False,True,False
63620,False,False,False,True,False
765,False,False,True,True,False
20510,False,False,False,True,False
50371,False,False,False,True,False
43032,False,False,False,True,False
4401,False,False,False,True,False
12806,False,False,False,False,False
41840,False,False,False,True,False
68506,False,False,False,True,False
45230,False,False,False,True,False
37047,False,False,False,True,False
37628,False,False,False,True,False
61149,False,False,False,True,False
21956,False,False,False,True,False
65705,False,False,False,True,False
44487,False,False,True,True,False
65512,False,False,False,True,False
46503,False,False,False,True,False
33181,False,False,False,True,False
42153,False,False,False,False,False
15972,False,False,False,True,False
66297,False,False,False,True,False
66911,False,False,False,True,False
61876,False,False,False,True,False
60635,False,False,False,False,False
54170,False,False,False,True,False
1285,False,False,False,True,False
20142,False,False,False,True,False
66614,False,False,True,True,False
73174,False,False,False,True,False
11319,False,False,True,True,False
55884,False,False,False,True,False
45981,False,False,True,True,False
39519,False,False,False,True,False
1024,False,False,False,True,False
18646,False,False,False,True,False
71649,False,False,True,True,False
29472,False,False,False,True,False
32342,False,False,False,True,False
64477,False,False,False,True,False
14740,False,False,False,True,False
47706,False,False,False,True,False
63490,False,False,True,True,False
31724,False,False,False,True,False
62798,False,False,False,True,False
2284,False,False,False,True,False
44957,False,False,False,True,False
6198,False,False,False,True,False
45330,False,False,False,False,False
8766,False,False,False,True,False
890,False,False,False,False,False
59908,False,False,False,True,False
35402,False,False,False,True,False
72265,False,False,False,True,False
9138,False,False,False,True,False
54623,False,False,True,True,False
72768,False,False,False,True,False
5225,False,False,False,True,False
33319,False,False,False,True,False
52030,False,False,False,True,False
51654,False,False,False,True,False
26575,False,False,True,True,False
12462,False,False,False,True,False
65436,False,False,True,True,False
59082,False,False,False,True,False
39184,False,False,True,True,False
52230,False,False,False,True,False
12590,False,False,False,True,False
47886,False,False,False,True,False
70030,False,False,False,True,False
37569,False,False,False,True,False
30582,False,False,False,True,False
4950,False,False,False,True,False
17983,False,False,False,False,False
41565,False,False,False,True,False
72755,False,False,False,True,False
71389,False,False,False,False,False
21786,False,False,False,True,False
55768,False,False,False,True,False
43080,False,False,True,True,False
41699,False,False,False,True,False
6238,False,False,False,True,False
15412,False,False,True,True,False
61642,False,False,False,True,False
38849,False,False,False,True,False
64120,False,False,False,True,False
22748,False,False,False,True,False
7572,False,False,False,True,False
4225,False,False,False,True,False
18804,False,False,False,True,False
51091,False,False,True,True,False
67694,False,False,False,True,False
70150,False,False,False,True,False
67975,False,False,False,True,False
70423,False,False,False,True,False
64486,False,False,True,True,False
6522,False,False,False,True,False
42814,False,False,False,True,False
41524,False,False,True,False,False
37962,False,False,True,True,False
18669,False,False,False,True,False
14191,False,False,False,True,False
34844,False,False,False,True,False
14401,False,False,False,True,False
30104,False,False,True,True,False
69666,False,False,False,True,False
66318,False,False,False,True,False
12904,False,False,False,True,False
36578,False,False,False,True,False
70197,False,False,False,True,False
49587,False,False,False,True,False
41626,False,False,False,True,False
54834,False,False,False,True,False
42557,False,False,False,True,False
49870,False,False,False,True,False
10253,False,False,False,True,False
70194,False,False,False,True,False
29550,False,False,False,True,False
18404,False,False,False,True,False
